1363;2925
1692;1273
1107;358
1837;2521
1737;4126
1409;3555
1109;1316
1353;4914
1928;1384
1582;4296
1614;799
1079;4705
1392;1742
1550;3258
1729;3614
1750;4231
1596;1775
1192;4243
1357;4036
1120;4739
1464;3199
1666;2530
1001;2260
1120;1758
1787;2600
1774;3987
1474;3956
1127;3570
1063;1356
1188;353
1123;2637
1633;4394
1377;3900
1831;4967
1519;1385
1450;2892
1666;830
1729;3820
1548;4869
1586;4631
1122;2013
1043;1912
1610;175
1608;3111
1142;2424
1288;3297
1375;663
1879;2827
1848;1117
1243;317
1302;4974
1765;2836
1739;3973
1354;3023
1525;310
1119;2341
1688;3810
1682;1151
1429;1852
1436;3343
1325;3480
1706;3282
1177;725
1597;3881
1454;3729
1710;3949
1945;2876
1592;1485
1177;3296
1781;4239
1036;3432
1073;4283
1206;3619
1901;1487
1385;944
1484;1646
1279;1759
1933;1144
1497;4288
1169;38
1424;497
1242;4969
1788;2537
1584;3339
1756;4863
1992;205
1920;2340
1516;3614
1070;2159
1193;1247
1305;2350
1394;4547
1614;232
1811;2194
1659;1217
1916;1172
1154;3442
1014;1764
1160;2301
1877;2090
1724;568
1596;4201
1771;2122
1045;4622
1973;2348
1025;4581
1546;2979
1325;109
1367;2361
1327;2321
1264;4333
1116;2348
1560;2596
1868;1803
1110;2792
1651;1293
1132;2382
1482;2128
1143;358
1369;2832
1004;536
1864;1519
1779;1605
1252;3525
1628;1548
1786;3168
1974;3584
1465;2022
1454;1382
1544;1087
1325;4645
1475;3550
1805;3010
1749;1805
1706;2128
1840;829
1036;3445
1174;198
1464;1068
1039;4539
1388;3732
1127;1223
1033;2267
1412;798
1057;1088
1873;4098
1441;3002
1331;4489
1360;2674
1655;552
1934;4864
1080;4714
1347;1539
1979;3006
1848;4608
1404;4822
1894;2071
1771;3277
1058;136
1811;2332
1636;3443
1281;448
1959;3752
1227;3667
1522;3784
1650;3971
1117;2572
1690;4436
1815;3859
1774;2
1291;4135
1599;992
1070;240
1388;1015
1884;1524
1714;4509
1379;2626
1246;2926
1712;2498
1667;2477
1301;1552
1767;2631
1804;2711
1041;419
1221;3524
1247;54
1925;4526
1123;596
1550;784
1293;219
1456;1355
1739;2581
1409;1041
1784;3690
1335;3146
1457;4616
1422;4640
1822;934
1462;3995
1082;168
1051;497
1653;1863
1804;1525
1324;57
1075;3134
1068;443
1829;3430
1006;3676
1520;575
1845;4792
1994;2150
1379;3315
1456;314
1628;2245
1261;1469
1730;4959
1018;4202
1867;732
1605;3419
1990;1082
1547;1774
1451;994
1924;2423
1579;1372
1938;2294
1890;3441
1670;95
1432;3055
1716;11
1065;3730
1530;461
1246;4340
1166;1435
1483;1826
1689;3357
1978;4071
1156;2509
1402;442
1114;2272
1405;3839
1335;608
1709;4224
1996;1760
1559;4216
1680;4094
1908;3472
1191;4220
1359;2131
1823;2549
1231;666
1258;2823
1413;1941
1068;3655
1122;4979
1058;4680
1923;675
1884;1822
1623;3501
1128;2937
1144;1517
1362;3014
1005;343
1729;761
1652;236
1374;893
1783;2833
2000;4939
1248;3373
1537;2906
1186;2015
1275;2377
1889;4133
1402;359
1813;2475
1087;3100
1939;3838
1768;1950
1449;4897
1719;4406
1271;1667
1019;1320
1853;654
1197;3237
1806;4284
1302;2599
1677;3229
1375;4696
1261;776
1300;298
1199;2883
1018;975
1936;4615
1247;2606
1674;2048
1064;458
1986;1269
1062;3335
1017;964
1691;1582
1492;3998
1515;468
1228;2220
1643;1542
1486;3603
1948;3523
1476;3420
1545;4038
1045;1142
1722;4453
1381;359
1634;1680
1251;708
1298;4167
1769;3826
1180;257
1685;2966
1505;4353
1900;2722
1503;3924
1783;2568
1881;295
1522;3309
1978;730
1057;1567
1054;2186
1790;3441
1927;4849
1656;2926
1414;2508
1600;3807
1676;3222
1917;739
1407;1973
1870;1269
1865;2179
1111;3254
1393;2122
1239;3828
1745;2083
1006;4166
1061;1473
1069;111
1100;1784
1005;1946
1647;1061
1672;4974
1346;4328
1876;2520
1304;3770
1526;2078
1859;2674
1321;1625
1538;1852
1443;596
1091;4501
1966;2643
1265;4877
1984;4416
1166;1783
1067;2019
1122;2613
1470;1892
1051;3579
1653;3155
1586;4453
1586;3251
1581;1521
1497;2248
1894;4
1233;4982
1935;2842
1390;1360
1497;368
1844;4516
1436;1222
1004;281
1830;3183
1543;2022
1279;3888
1363;4726
1362;4213
1091;712
1950;2650
1362;510
1875;1940
1471;3332
1301;588
1544;2859
1027;2928
1713;1620
1878;3063
1379;3519
1634;2726
1462;21
1831;1132
1784;2492
1675;2283
1628;2528
1017;3446
1405;1892
1750;1952
1746;3215
1786;458
1533;4742
1121;4089
1435;4322
1178;2642
1980;589
1775;3471
1929;4356
1501;1212
1069;4738
1182;455
1575;3859
1922;4273
1976;1879
1783;1905
1403;4596
1954;3788
1384;4072
1940;3469
1314;2739
1724;2652
1433;1249
1856;270
1714;2447
1468;1615
1592;3359
1017;1941
1145;2738
1263;3647
1431;1295
1042;2730
1477;2293
1029;752
1944;3410
1711;3393
1289;3888
1354;2684
1458;3807
1104;4060
1071;3225
1146;3473
1631;3648
1685;4280
1495;4605
1598;891
1497;531
1603;2656
1099;4323
1339;1431
1943;520
1435;4721
1836;2916
1977;720
1714;4787
1060;2535
1092;795
1531;1752
1940;1422
1755;4604
1129;4086
1220;1442
1854;3600
1155;1867
1925;1240
1949;3070
1503;3429
1205;762
1097;588
1018;3209
1400;4192
1303;3487
1157;4884
1652;2265
1528;4016
1863;1503
1075;1087
1576;383
1474;4319
1750;185
1634;2348
1678;2794
1555;331
1070;3524
1084;370
1461;3386
1580;386
1396;935
1357;97
1824;3087
1894;111
1065;1457
1445;4248
1448;359
1444;4966
1621;2883
1046;3379
1289;3528
1519;497
1648;2545
1668;4035
1757;1497
1981;709
1665;2014
1016;4388
1079;4795
1667;4855
1641;9
1049;1025
1775;3280
1375;1587
1209;2830
1305;3765
1898;3697
1361;2230
1547;3895
1682;3689
1033;2141
1372;166
1600;2703
1970;1165
1118;2405
1111;1419
1139;2639
1457;2565
1941;1202
1656;2315
1206;4747
1883;1058
1615;2600
1334;3885
1017;2798
1899;2952
1587;458
1667;2181
1597;1375
1591;2536
1344;2536
1142;4008
1823;1747
1844;1556
1147;2161
1080;2618
1665;4144
1827;578
1825;717
1616;556
1553;3234
1666;4652
1243;1335
1736;3687
1200;37
1172;3711
1321;4031
1604;655
1479;2257
1870;4559
1445;4061
1191;2170
1636;3423
1968;2782
1330;4586
1031;4699
1648;3865
1876;1276
1954;3726
1642;3935
1970;1112
1894;3796
1978;1661
1927;3066
1356;3163
1469;2417
1942;3215
1708;1214
1712;2314
1947;2347
1380;1311
1282;3601
1728;3937
1320;4092
1881;3857
1222;330
1428;1791
1773;3726
1053;1501
1056;2043
1804;4700
1976;249
1810;918
1028;3773
1297;590
1812;1668
1561;4535
1490;2073
1736;68
1954;1458
1613;3915
1727;2215
1417;369
1142;2144
1724;4940
1489;3331
1607;4101
1745;1265
1302;4053
1683;4876
1282;4484
1286;4107
1152;4489
1142;3346
1160;4739
1959;370
1453;2035
1246;4631
1199;1558
1223;4641
1493;521
1569;2111
1946;1633
1738;466
1220;2883
1510;2609
1707;1223
1296;4495
1574;3447
1596;2372
1423;3264
1318;3199
1359;500
1097;2442
1471;989
1317;1367
1440;3365
1387;2189
1970;518
1019;3878
1593;4450
1689;237
1920;1081
1921;3600
1845;927
1843;1324
1072;4640
1646;1423
1525;1267
1577;4275
1258;416
1952;355
1172;827
1599;1565
1839;3667
1201;2429
1080;4071
1278;4531
1240;4006
1687;4343
1845;1984
1203;625
1761;637
1556;1543
1188;4738
1874;1965
1481;4481
1152;1974
1848;990
1157;3499
1522;1566
1447;2586
1005;1476
1644;2735
1767;3848
1107;1638
1390;1321
1235;1427
1843;143
1576;1095
1781;3136
1210;3431
1925;66
1287;3262
1104;4284
1402;3034
1131;3905
1567;3449
1961;1496
1372;4342
1998;1797
1731;4231
1382;1032
1818;2702
1910;3355
1833;3167
1952;1006
1987;4724
1642;86
1975;3854
1403;90
1645;3493
1720;1397
1916;768
1325;4700
1497;959
1685;4950
1682;2462
1383;2395
1772;3471
1740;464
1034;1097
1187;2221
1541;2540
1030;594
1402;2348
1916;564
1381;3328
1808;1855
1210;928
1395;3962
1907;4101
1756;1269
1195;3224
1779;4214
1826;3729
1035;4677
1638;4180
1794;3251
1644;3451
1989;383
1101;1951
1385;3067
1612;3195
1031;3961
1413;4000
1234;215
1857;944
1250;4100
1231;1317
1626;3823
1961;3889
1093;565
1306;1745
1937;2939
1835;1153
1620;4966
1744;4965
1477;337
1451;2535
1697;677
1198;21
1384;4940
1419;2382
1090;4063
1768;3721
1858;1651
1057;4177
1336;1320
1280;3458
1703;1103
1592;1339
1543;206
1892;4898
1274;3456
1532;1844
1817;4828
1422;2922
1003;3047
1091;1292
1126;1907
1379;3790
1481;1283
1372;3278
1966;4305
1800;553
1299;547
1240;2952
1633;2342
1082;2975
1138;3912
1201;3125
2000;2082
1539;812
1567;4570
1347;4616
1444;2255
1373;1802
1897;758
1795;413
1090;1712
1814;4137
1709;870
1331;908
1255;4689
1488;263
1405;2220
1134;3271
1957;1855
1543;4106
1332;2380
1809;3784
1668;16
1189;1831
1741;4364
1856;1669
1596;4954
1374;257
1299;1694
1451;3172
1603;601
1932;4908
1345;698
1734;3995
1785;1226
1632;3824
1137;3287
1903;4462
1960;1676
1196;2794
1567;696
1031;1634
1469;1496
1009;3133
1141;4030
1190;1843
1113;2984
1734;159
1629;1223
1472;2805
1430;3135
1709;2845
1607;1969
1440;3913
1719;523
1525;1853
1510;2935
1033;289
1098;1607
1732;1593
1961;1155
1060;3870
1422;1777
1190;403
1527;73
1495;3583
1712;1113
1507;315
1330;4573
1078;1543
1774;4666
1554;4460
1652;428
1982;1274
1619;3432
1911;3236
1887;4902
1539;4137
1051;3283
1500;2343
1183;66
1558;1129
1115;2966
1321;1896
1094;155
1646;3086
1969;1283
1107;1743
1908;3883
1720;3888
1618;2935
1886;2851
1961;3351
1204;342
1799;2408
1440;4032
1121;104
1421;1748
1681;2966
1342;446
1296;1250
1987;29
1277;4613
1357;4185
1430;781
1317;2910
1410;4575
1260;855
1216;361
1998;1927
1757;4737
1073;2342
1416;20
1604;3323
1583;1322
1649;1156
1729;3992
1590;1225
1737;4228
1631;2031
1768;3211
1034;3176
1854;1694
1953;3341
1512;3944
1989;1327
1018;2409
1396;1473
1017;2935
1490;3851
1053;2375
1220;4133
1691;3387
1463;195
1639;3115
1520;4257
1765;1483
1672;2514
1044;1027
1196;4085
1908;2481
1070;3082
1104;3374
1586;1481
1419;62
1556;1482
1359;4137
1133;2722
1152;3997
1797;4415
1685;3661
1264;2193
1122;266
1055;4462
1728;2318
1286;3665
1928;365
1834;273
1628;2392
1314;1768
1788;4209
1737;211
1355;1886
1771;1800
1134;4913
1021;4704
1196;443
1717;4920
1860;2261
1193;2286
1859;2677
1005;3363
1048;1736
1371;1949
1097;3297
1070;1994
1706;2018
1620;2129
1125;76
1910;309
1869;2795
1650;2005
1632;3233
1379;4031
1305;1156
1798;1029
1582;4406
1975;2234
1570;4473
1450;4838
1320;1299
1505;3371
1524;3083
1027;341
1382;1510
1865;4957
1562;3456
1541;4474
1220;3183
1291;748
1574;3006
1381;3808
1949;1264
1674;1388
1824;3148
1105;2253
1919;2138
1458;4981
1673;2461
1721;11
1546;3873
1648;296
1275;2160
1268;4378
1708;3063
1635;485
1857;62
1263;4987
1797;3463
1110;1918
1887;2627
1081;3566
1006;1287
1376;4122
1028;4388
1498;1236
1638;3826
1583;1661
1183;15
1037;960
1856;1972
1501;2500
1544;3794
1764;621
1735;4066
1654;3998
1920;3165
1702;2722
1014;2272
1025;1500
1067;543
1262;1225
1495;1848
1400;324
1624;4481
1517;1989
1393;3011
1271;4497
1079;328
1749;4692
1982;543
1019;1634
1342;418
1647;2110
1072;2203
1612;2375
1723;1216
1029;3134
1775;2914
1311;166
1556;2480
1002;1807
1251;558
1140;1754
1193;2845
1263;2244
1971;1755
1203;4712
1620;3553
1479;4120
1267;1862
1354;1918
1902;1136
1027;2552
1236;1588
1691;1398
1048;572
1631;540
1648;351
1419;4657
1095;1308
1224;1009
1795;4727
1788;4632
1013;2510
1034;3628
1168;361
1547;4314
1392;4480
1307;3326
1116;39
1009;804
1763;20
1767;2367
1469;1704
1989;1656
1857;3284
1311;2614
1602;3598
1572;4898
1115;1426
1291;2009
1547;174
1365;4133
1128;497
1466;551
1842;4858
1036;836
1512;3506
1749;3771
1502;3524
1661;611
1376;3351
1336;2798
1615;4574
1575;1010
1154;3381
1949;1648
1408;2449
1836;4492
1458;1025
1388;208
1495;1322
1887;2579
1110;2998
1378;3587
1227;1807
1928;4368
1233;2137
1014;178
1726;2700
1165;1225
1580;2723
1588;1721
1567;2871
1150;2715
1395;4289
1313;1931
1004;2513
1508;762
1501;1571
1161;317
1282;3731
1382;4549
1077;1252
1006;988
1809;2621
1744;4010
1833;4958
1843;1205
1094;3177
1236;2634
1266;3160
1079;2629
1505;1082
1348;1285
1322;128
1817;3840
1173;1807
1589;2231
1434;862
1667;965
1905;1858
1875;303
1828;1674
1065;3772
1963;2429
1943;2987
1093;1837
1337;1206
1217;4240
1240;2393
1138;1053
1848;3150
1744;4160
1282;1880
1781;2554
1934;4703
1584;1102
1737;4981
1248;4621
1708;4237
1496;4893
1739;2412
1726;1294
1007;2814
1557;2280
1658;820
1864;2571
1250;1704
1962;4709
1467;2446
1912;2059
1069;2399
1078;1559
1363;4240
1197;779
1786;453
1496;438
1258;3420
1332;4350
1859;4900
1197;1550
1395;3649
1609;3609
1787;4867
1118;2618
1074;4600
1233;1394
1554;2269
1363;4396
1367;3009
1989;3158
1816;4526
1388;2016
1412;3438
1662;4353
1410;4665
1894;4364
1146;3908
1057;274
1791;2957
1813;2587
1933;2073
1774;4463
1697;4582
1707;1929
1170;4962
1776;4337
1464;1586
1181;678
1159;4088
1595;2966
1012;3292
1723;4140
1907;3184
1970;3065
1290;2847
1231;557
1822;3079
1808;2080
1986;2226
1758;2352
1853;1010
1713;3926
1910;2011
1386;4155
1802;4211
1508;744
1917;4639
1688;3429
1544;4072
1115;4320
1383;365
1544;4247
1542;4848
1613;565
1197;1753
1329;1496
1350;1182
1126;866
1270;4750
1156;1696
1846;4705
1404;2469
1828;1623
1237;978
1548;2871
1438;3260
1802;2385
1624;3325
1955;1862
1954;3165
1131;518
1341;4941
1032;2692
1683;4344
1010;605
1067;1558
1853;3366
1263;4412
1057;2591
1182;2097
1428;1888
1389;2536
1601;1707
1355;238
1424;2133
1987;3836
1804;3522
1265;580
1052;4070
1969;4714
1969;4635
1672;1810
1254;2636
1870;1669
1116;1463
1388;4757
1394;3259
1760;4605
1989;760
1987;3011
1469;3116
1369;4819
1848;2721
1610;3060
1200;4289
1457;509
1291;108
1862;40
1603;469
1926;3287
1678;168
1579;901
1128;1884
1871;2650
1355;2821
1762;961
1491;540
1052;1472
1667;2588
1571;3918
1319;3683
1420;3840
1715;4413
1831;660
1900;376
1847;3162
1725;1204
1810;61
1810;1563
1073;485
1808;1217
1938;670
1037;1848
1839;4092
1439;488
1396;1282
1636;1901
1777;1137
1302;2269
1275;2462
1282;71
1913;231
1850;937
1844;2158
1587;2010
1998;451
1150;846
1257;3711
1594;4125
1273;4477
1408;1608
1438;1002
1844;4763
1997;3791
1477;1945
1341;3332
1081;3841
1266;1732
1913;1759
1881;2650
1927;3847
1530;324
1900;709
1925;2665
1577;4415
1273;4185
1106;2224
1084;3552
1338;2366
1491;3498
1944;4878
1414;630
1272;4863
1975;4094
1327;2466
1446;1667
1496;838
1124;4701
1820;730
1101;240
1949;2181
1156;2058
1365;3732
1119;994
1960;3440
1306;4678
1438;3600
1321;4622
1205;3586
1349;2660
1070;1188
1660;2394
1763;1935
1334;3226
1446;2688
1543;3876
1156;3500
1666;829
1849;1660
1942;4322
1161;1477
1022;2642
1880;739
1075;1998
1897;3864
1729;1430
1481;2997
1422;4567
1097;4496
1781;2170
1661;2006
1312;2151
1990;618
1535;3396
1836;4510
1848;3568
1461;2128
1270;1271
1456;260
1000;1755
1578;2940
1999;549
1564;907
1273;3017
1456;2777
1892;3297
1112;1833
1855;3875
1320;3753
1711;4870
1516;1186
1082;4217
1019;1107
1613;502
1403;4846
1450;3014
1839;4741
1699;2470
1311;2636
1656;2355
1044;883
1308;948
1075;4285
1686;4246
1237;289
1541;166
1924;1532
1972;4975
1719;297
1486;2411
1150;1990
1848;2364
1393;4649
1693;4536
1842;233
1404;2527
1679;1706
1626;2496
1022;3958
1357;1816
1044;1265
1731;1725
1083;3102
1000;2637
1189;4221
1370;306
1579;3439
1502;2528
1494;1178
1398;3803
1473;3465
1190;2869
1467;4380
1751;1770
1491;3157
1282;607
1594;507
1704;2737
1401;385
1818;2622
1491;1652
1748;954
1851;3483
1929;4340
1842;391
1772;1754
1061;3767
1895;4465
1144;2839
1646;4248
1584;2962
1482;941
1980;4977
1109;4553
1325;988
1463;4905
1442;3711
1492;3074
1713;4608
1384;1142
1468;4066
1515;3700
1852;3968
1700;3850
1630;1603
1888;398
1202;1268
1452;4181
1969;1704
1003;426
1883;2841
1047;3904
1353;349
1796;36
1615;3875
1772;4139
1547;2348
1321;3015
1370;834
1643;3727
1755;638
1082;2151
1219;2067
1667;4930
1368;2111
1556;1606
1560;3281
1942;1883
1632;4999
1437;4765
1284;87
1708;3881
1441;1397
1364;991
1845;3381
1171;1709
1964;3824
1655;3007
1786;4270
1198;2146
1847;2139
1234;1884
1979;1481
1434;2992
1815;3682
1592;3893
1649;1003
1464;2502
1472;4894
1001;894
1501;3853
1568;1803
1238;2139
1192;1952
1768;1321
1791;4098
1991;3591
1206;3771
1968;3711
1768;1250
1581;66
1235;4673
1325;4050
1298;3116
1845;2884
1549;3512
1100;3719
1689;1413
1813;3144
1937;2072
1799;3410
1326;1999
1282;2693
1984;14
1192;616
1726;2795
1639;544
1042;1808
1749;43
1945;1580
1802;3689
1705;2449
1921;4068
1879;3232
1424;444
1505;3036
1630;3943
1927;2627
1554;4149
1142;413
1884;3899
1493;4624
1653;3631
1010;4937
1119;3583
1777;491
1990;2014
1062;2398
1097;480
1960;2545
1090;3498
1719;4703
1738;4802
1699;2168
1943;3142
1998;4954
1862;2166
1629;3122
1915;3901
1187;109
1266;1354
1826;3918
1436;2200
1651;66
1862;2599
1240;30
1365;3686
1829;2189
1852;3622
1305;4076
1863;145
1024;1741
1787;2792
1024;4047
1861;480
1861;393
1247;4657
1759;2357
1209;2875
1082;2589
1303;1036
1916;4583
1018;3876
1973;2639
1007;596
1184;3147
1964;2281
1968;551
1274;1766
1967;4306
1050;2188
1981;366
1128;3051
1563;292
1322;2823
1138;1514
1603;1863
1502;4186
1532;829
1271;1050
1299;2421
1034;4125
1552;1909
1951;129
1787;3436
1456;4351
1160;4390
1209;4495
1629;3263
1798;3789
1011;2294
1299;2196
1672;550
1551;2555
1878;3558
1925;2366
1268;1014
1258;3283
1332;1709
1979;2498
1239;2170
1810;3811
1594;2141
1976;4213
1972;2853
1079;1856
1077;2415
1542;1462
1280;1986
1826;1168
1177;2547
1457;3657
1589;2817
1155;2325
1638;4183
1489;2277
1318;3278
1381;3078
1429;3135
1361;886
1583;3576
1182;233
1684;3278
1717;4269
1283;2097
1620;569
1053;1274
1925;3626
1396;2319
1614;768
1684;76
1322;3742
1999;735
1784;2748
1429;555
1392;1599
1955;3665
1094;3268
1179;4223
1032;1714
1624;1140
1503;139
1915;2617
1782;4768
1974;4430
1056;4048
1814;255
1243;2309
1084;2626
1191;4657
1590;3670
1369;3711
1605;4821
1069;4543
1931;4132
1124;3460
1660;1456
1936;4332
1405;2332
1892;3543
1637;3265
1037;2718
1092;4747
1682;4581
1290;260
1563;2876
1504;1255
1101;2384
1531;4570
1964;1694
1679;4056
1740;901
1151;3794
1386;4367
1475;970
1866;2750
1842;2365
1450;1729
1866;3796
1819;879
1943;4502
1986;4913
1124;4957
1418;1622
1437;4865
1947;4038
1181;2036
1876;1542
1734;3824
1669;3610
1560;851
1830;1361
1534;2112
1047;1639
1836;343
1369;4166
1395;4867
1142;1893
1699;3875
1384;3526
1655;3820
1227;473
1155;3421
1138;3586
1086;2368
1190;2183
1526;2275
1584;434
1438;1231
1237;2134
1744;1186
1344;4268
1905;1236
1440;1711
1930;946
1997;4370
1501;1536
1754;429
1901;451
1669;2049
1089;571
1234;1834
1306;946
1198;1379
1910;4611
1621;1627
1471;2159
1409;2363
1578;4343
1658;200
1069;4000
1660;3048
1685;3395
1182;4759
1674;2326
1694;4486
1081;3181
1576;976
1636;917
1428;865
1327;4891
1863;4307
1968;4917
1831;1976
1634;4949
1044;400
1426;2835
1445;2250
1188;2505
1718;2249
1460;2506
1414;1369
1954;4961
1393;2504
1009;2817
1433;591
1268;755
1555;3027
1029;1741
1130;1501
1159;3184
1923;2833
1475;273
1919;4771
1037;1448
1726;1727
1376;3837
1976;336
1437;2668
1187;1031
1349;996
1889;2790
1289;1376
1204;572
1755;1922
1657;4814
1406;3785
1001;2891
1288;2231
1848;4157
1084;13
1448;2292
1081;4405
1879;1145
1354;1772
1618;4489
1120;3693
1624;1796
1919;3932
1177;4512
1269;3991
1222;4150
1358;1667
1320;2790
1955;1334
1530;2705
1058;3509
1676;3408
1893;1433
1212;3323
1685;1322
1714;1123
1451;2099
1801;4922
1669;1105
1015;449
1565;683
1555;163
1754;3517
1841;1349
1350;443
1533;3097
1642;1784
1748;938
1318;151
1798;4998
1816;1384
1840;2332
1677;2762
1012;918
1889;629
1144;2970
1068;161
1749;3407
1056;4537
1692;2200
1842;33
1548;4049
1544;2162
1500;1974
1241;660
1897;3084
1128;40
1950;3598
1467;972
1105;1978
1044;3853
1742;424
1824;916
1011;4488
1646;763
1760;3265
1002;3592
1363;1943
1084;1537
1200;838
1142;2111
1398;3601
1389;3716
1886;478
1626;4452
1250;342
1156;3998
1893;991
1570;4206
1774;448
1480;4304
1216;2251
1987;2674
1064;3484
1604;432
1239;1385
1296;4436
1952;1464
1172;2012
1937;4927
1525;4221
1290;3911
1644;1559
1939;3818
1645;1809
1686;3501
1819;1523
1856;3138
1823;1547
1790;4263
1436;3957
1844;4432
1071;4549
1722;2503
1514;1630
1991;2153
1393;2347
1139;669
1540;4019
1674;1795
1601;1106
1166;4129
1588;234
1534;3233
1594;3802
1354;1903
1438;2805
1128;4837
1065;2525
1800;3469
1470;542
1654;1161
1370;1326
1145;4142
1881;4840
1380;3076
1771;1308
1904;4064
1502;2778
1550;3380
1777;4466
1919;2095
1325;2431
1014;1015
1894;2926
1239;2831
1910;670
1563;4632
1924;3063
1724;2139
1048;2485
1326;138
1756;3709
1093;921
1081;2245
1267;2191
1528;1290
1559;1395
1561;272
1891;1428
1587;280
1555;3996
1465;3010
1581;4865
1049;4086
1694;856
1118;10
1333;1881
1957;1305
1476;3014
1058;3739
1403;797
1421;319
1855;3912
1674;4411
1625;1214
1999;4491
1510;4067
1077;2526
1196;2672
1599;1276
1523;1685
1483;3152
1151;1434
1443;2387
1467;2331
1271;906
1786;460
1934;2149
1597;406
1241;4599
1171;2688
1565;4469
1780;2547
1622;674
1030;1932
1867;626
1808;2959
1742;1263
1280;4899
1708;1164
1292;1663
1339;4281
1664;2036
1419;3366
1522;887
1121;3576
1617;4488
1527;1910
1437;321
1688;4193
1472;1855
1142;1443
1498;2651
1620;2783
1815;1121
1977;3956
1287;2898
1742;1242
1401;3997
1819;2165
1503;4798
1400;2137
1464;209
1777;202
1510;36
1447;143
1114;4089
1545;176
1018;4805
1659;3624
1644;2274
1721;1744
1164;3570
1846;1989
1908;2260
1719;2826
1045;1551
1858;2100
1358;3433
1373;4059
1786;94
1164;166
1664;2276
1082;2291
1516;2830
1072;573
1843;393
1203;4085
1246;1561
1826;4711
1045;3501
1107;2463
1176;2262
1839;1294
1838;3793
1369;1990
1706;3775
1258;1406
1109;1545
1485;1233
1750;4654
1934;2560
1754;2510
1676;1076
1928;48
1912;4781
1290;3173
1756;1319
1217;2879
1231;2778
1872;500
1306;3599
1102;994
1756;1195
1466;166
1566;2499
1710;3406
1118;2166
1479;4624
1331;1766
1983;3762
1829;1761
1257;1275
1016;1918
1853;1932
1792;2635
1310;1889
1697;1824
1652;2857
1425;4909
1956;4787
1306;4377
1823;686
1822;194
1829;1397
1266;1237
1165;1258
1202;4057
1236;3605
1912;756
1484;2725
1452;1223
1165;4068
1649;3035
1891;2607
1119;3660
1752;180
1020;482
1299;831
1726;4507
1100;3248
1076;91
1385;4751
1827;2275
1206;1867
1049;517
1724;82
1021;4087
1888;2428
1289;514
1100;3560
1417;2517
1579;4723
1303;4212
1966;2894
1119;4711
1710;3807
1055;476
1937;4876
1932;2883
1017;614
1544;4331
1806;3403
1641;3961
1144;2514
1675;616
1520;1750
1494;825
1996;2682
1774;1268
1823;3952
1527;3157
1556;4789
1520;3362
1276;4422
1642;17
1282;2657
1676;1922
1703;432
1052;3646
1416;1997
1374;694
1801;25
1571;4662
1764;1329
1431;114
1620;3038
1213;2647
1045;702
1238;1986
1037;538
1397;2337
1161;3571
1942;2347
1039;2562
1594;811
1274;1586
1660;4485
1199;804
1064;557
1577;133
1312;4106
1658;387
1540;3884
1115;730
1107;3250
1462;3421
1605;210
1979;48
1801;2547
1239;2523
1832;4215
1121;3795
1290;2501
1307;3382
1975;4370
1890;4925
1174;4653
1208;929
1777;976
1164;3379
1546;3868
1383;4135
1514;3039
1642;1393
1895;3198
1079;4024
1915;1388
1033;2832
1825;2073
1501;388
1997;2431
1065;134
1049;1130
1509;2617
1930;1668
1757;347
1152;4363
1768;271
1922;1564
1316;576
1367;4278
1159;1887
1870;2766
1860;4468
1743;1798
1340;2740
1719;2788
1866;2394
1490;4127
1848;180
1579;3090
1194;3504
1078;4851
1416;2531
1679;1036
1200;4603
1423;4961
1668;3927
1179;2280
1665;4068
1939;2767
1435;3944
1826;2409
1710;83
1619;1616
1844;77
1094;477
1889;1988
1812;3784
1344;3233
1219;1036
1446;1282
1988;2523
1118;1190
1119;4793
1825;2910
1189;2610
1057;3625
1931;350
1849;2617
1120;4522
1650;2177
1518;4776
1647;2139
1654;2420
1761;116
1161;3052
1003;1879
1899;4704
1547;3385
1166;3557
1294;4215
1557;3516
1306;139
1258;2490
1130;4923
1159;3312
1487;3612
1098;1544
1460;340
1162;1603
1291;872
1219;1641
1662;999
1462;1079
1407;250
1731;3621
1916;179
1493;4886
1441;3682
1002;3476
1054;413
1549;3282
1811;2180
1381;4110
1561;4707
1408;1298
1288;4629
1249;2185
1366;3855
1022;3125
1281;266
1266;1252
1899;2531
1120;1319
1392;1455
1570;3649
1256;3734
1674;1662
1404;4459
1028;3192
1106;3260
1751;501
1260;3481
1435;414
1484;1454
1329;2480
1308;2225
1787;2506
1294;2794
1544;3141
1512;2320
1040;2093
1150;3283
1297;1457
1977;2487
1269;3354
1058;4476
1182;1368
1048;1189
1850;4435
1029;1378
1720;3360
1052;500
1083;2169
1607;281
1608;3109
1163;2324
1014;23
1641;4303
1036;3161
1314;2412
1385;2447
1080;4119
1243;1113
1781;3793
1007;3121
1605;4831
1244;2886
1952;4006
1627;4519
1501;3740
1526;1888
1335;3485
1709;3226
1567;4546
1178;3909
1916;2396
1920;309
1229;4798
1976;2731
1057;522
1530;4277
1382;3327
1480;1053
1268;3966
1110;2606
1290;1570
1086;4621
1601;919
1225;4322
1410;4185
1697;1060
1083;3574
1657;2520
1327;4667
1737;4001
1408;4602
1235;628
1559;4589
1274;4641
1307;238
1269;2315
1328;607
1850;2946
1464;1826
1001;4596
1076;644
1891;2416
1313;3309
1345;4983
1622;478
1227;736
1242;687
1752;2130
1179;4465
1327;706
1433;3318
1954;4702
1945;4309
1675;1705
1149;3654
